swing_type,swing_time,swing_price,confirmed_time
LOW,2024-07-01 16:00:00+01:00,1.0723860263824463,2024-07-01 21:00:00+01:00
HIGH,2024-07-01 21:00:00+01:00,1.0745755434036255,2024-07-02 02:00:00+01:00
HIGH,2024-07-02 14:00:00+01:00,1.074806571006775,2024-07-02 19:00:00+01:00
HIGH,2024-07-03 01:00:00+01:00,1.0757315158843994,2024-07-03 06:00:00+01:00
LOW,2024-07-03 06:00:00+01:00,1.0738831758499146,2024-07-03 11:00:00+01:00
HIGH,2024-07-03 15:00:00+01:00,1.0818997621536255,2024-07-03 20:00:00+01:00
LOW,2024-07-04 04:00:00+01:00,1.0786322355270386,2024-07-04 09:00:00+01:00
LOW,2024-07-05 00:00:00+01:00,1.08119797706604,2024-07-05 05:00:00+01:00
HIGH,2024-07-05 13:00:00+01:00,1.0843634605407715,2024-07-05 18:00:00+01:00
LOW,2024-07-05 15:00:00+01:00,1.0814317464828491,2024-07-05 20:00:00+01:00
HIGH,2024-07-05 20:00:00+01:00,1.0845986604690552,2024-07-08 02:00:00+01:00
LOW,2024-07-08 01:00:00+01:00,1.0822510719299316,2024-07-08 06:00:00+01:00
LOW,2024-07-08 07:00:00+01:00,1.0817828178405762,2024-07-08 12:00:00+01:00
HIGH,2024-07-08 14:00:00+01:00,1.0848339796066284,2024-07-08 19:00:00+01:00
HIGH,2024-07-09 01:00:00+01:00,1.0836584568023682,2024-07-09 06:00:00+01:00
LOW,2024-07-10 09:00:00+01:00,1.081548810005188,2024-07-10 14:00:00+01:00
LOW,2024-07-10 19:00:00+01:00,1.0820168256759644,2024-07-11 00:00:00+01:00
HIGH,2024-07-11 03:00:00+01:00,1.0843634605407715,2024-07-11 08:00:00+01:00
HIGH,2024-07-12 01:00:00+01:00,1.0877841711044312,2024-07-12 06:00:00+01:00
LOW,2024-07-12 08:00:00+01:00,1.0864840745925903,2024-07-12 13:00:00+01:00
HIGH,2024-07-12 20:00:00+01:00,1.0914647579193115,2024-07-15 02:00:00+01:00
LOW,2024-07-15 00:00:00+01:00,1.0886130332946777,2024-07-15 05:00:00+01:00
LOW,2024-07-15 08:00:00+01:00,1.0887316465377808,2024-07-15 13:00:00+01:00
HIGH,2024-07-15 16:00:00+01:00,1.0924185514450073,2024-07-15 21:00:00+01:00
LOW,2024-07-16 07:00:00+01:00,1.0887316465377808,2024-07-16 12:00:00+01:00
